category,trial,item1,item2,item3,choice,rt
1,1,22,24,18,22.0,
1,1,22,24,19,24.0,
1,1,22,24,14,22.0,
1,1,22,24,4,22.0,
1,2,2,24,18,2.0,
1,2,2,24,16,24.0,
1,2,2,24,6,24.0,
1,2,2,24,4,2.0,
2,1,33,41,58,33.0,
2,1,33,41,42,33.0,
2,1,33,41,51,33.0,
2,1,33,41,39,39.0,
2,2,54,35,34,35.0,
2,2,54,35,55,54.0,
2,2,54,35,53,54.0,
2,2,54,35,39,35.0,
3,1,79,63,62,79.0,
3,1,79,63,81,79.0,
3,1,79,63,84,79.0,
3,1,79,63,67,63.0,
3,2,77,76,78,77.0,
3,2,77,76,81,77.0,
3,2,77,76,83,77.0,
3,2,77,76,65,76.0,
4,1,106,113,102,113.0,
4,1,106,113,117,106.0,
4,1,106,113,101,106.0,
4,1,106,113,116,106.0,
4,2,111,105,115,105.0,
4,2,111,105,117,111.0,
4,2,111,105,107,105.0,
4,2,111,105,110,111.0,
5,1,147,145,148,145.0,
5,1,147,145,122,145.0,
5,1,147,145,138,145.0,
5,1,147,145,135,145.0,
5,2,140,130,150,130.0,
5,2,140,130,141,140.0,
5,2,140,130,125,130.0,
5,2,140,130,135,130.0,
