category,trial,item1,item2,item3,choice,rt
1,1,20,1,18,,
1,1,20,1,21,,
1,1,20,1,12,,
1,1,20,1,5,,
1,2,9,3,18,,
1,2,9,3,16,,
1,2,9,3,11,,
1,2,9,3,13,,
2,1,48,32,59,,
2,1,48,32,57,,
2,1,48,32,43,,
2,1,48,32,39,,
2,2,48,52,34,,
2,2,48,52,60,,
2,2,48,52,56,,
2,2,48,52,44,,
3,1,68,82,62,,
3,1,68,82,81,,
3,1,68,82,69,,
3,1,68,82,66,,
3,2,74,77,78,,
3,2,74,77,90,,
3,2,74,77,83,,
3,2,74,77,86,,
4,1,112,114,97,,
4,1,112,114,93,,
4,1,112,114,95,,
4,1,112,114,118,,
4,2,108,114,97,,
4,2,108,114,93,,
4,2,108,114,95,,
4,2,108,114,118,,
5,1,145,129,148,,
5,1,145,129,122,,
5,1,145,129,137,,
5,1,145,129,144,,
5,2,147,121,148,,
5,2,147,121,122,,
5,2,147,121,137,,
5,2,147,121,135,,
