category,trial,item1,item2,item3,choice,rt
1,1,2,24,18,2.0,5.123175804063208
1,1,2,24,7,2.0,5.86060539698536
1,1,2,24,6,2.0,6.0518836436082335
1,1,2,24,4,4.0,5.664320500816365
1,2,2,20,18,2.0,6.591859631498962
1,2,2,20,21,20.0,6.935586616141519
1,2,2,20,6,2.0,7.417363427913312
1,2,2,20,28,2.0,7.778898007037336
2,1,35,52,59,59.0,4.63062696430778
2,1,35,52,57,35.0,5.414235014263375
2,1,35,52,43,35.0,5.800973853020574
2,1,35,52,44,44.0,5.567575991122613
2,2,41,40,59,59.0,4.551309819640738
2,2,41,40,49,40.0,5.477076618053205
2,2,41,40,51,40.0,5.175961726520839
2,2,41,40,47,40.0,5.758488656907881
3,1,74,82,78,82.0,5.486922650328268
3,1,74,82,90,82.0,6.393273314693515
3,1,74,82,88,82.0,6.28008520646582
3,1,74,82,66,82.0,7.192982697130984
3,2,76,85,78,78.0,6.455478075020329
3,2,76,85,90,76.0,6.801249875302389
3,2,76,85,69,69.0,7.2745303862441215
3,2,76,85,86,76.0,7.739204009268037
4,1,94,111,104,111.0,6.242588185029747
4,1,94,111,93,111.0,5.756843802103758
4,1,94,111,95,111.0,7.003938407947253
4,1,94,111,100,111.0,7.362720929092196
4,2,106,113,97,106.0,5.752341127243313
4,2,106,113,98,106.0,5.22754907912695
4,2,106,113,96,96.0,6.382281256996087
4,2,106,113,116,113.0,5.920064582839807
5,1,128,130,150,150.0,5.560869571369174
5,1,128,130,141,130.0,6.676039807111431
5,1,128,130,143,130.0,7.206740641897383
5,1,128,130,124,124.0,7.339177435323012
5,2,145,139,148,145.0,4.290445263202452
5,2,145,139,149,145.0,5.00650722394839
5,2,145,139,131,145.0,5.402705445282891
5,2,145,139,135,145.0,5.71424908934479
