category,trial,item1,item2,item3,choice,rt
1,1,20,26,18,26.0,5.811634638929302
1,1,20,26,21,26.0,4.9614833567938526
1,1,20,26,11,26.0,6.122426610375706
1,1,20,26,25,26.0,5.950282809906741
1,2,3,15,18,15.0,4.5368396182195205
1,2,3,15,7,15.0,5.469624806279065
1,2,3,15,14,15.0,5.17796247367822
1,2,3,15,28,15.0,5.242778947603738
2,1,35,32,59,32.0,4.879851559437512
2,1,35,32,49,32.0,5.8834518120148385
2,1,35,32,51,51.0,5.757942957231195
2,1,35,32,47,32.0,5.941683453516659
2,2,32,48,59,32.0,4.820016625740756
2,2,32,48,42,32.0,4.266642273517363
2,2,32,48,56,32.0,5.406109064520932
2,2,32,48,39,32.0,5.414998815928894
3,1,82,64,78,82.0,4.530974093561543
3,1,82,64,81,82.0,5.945189844021252
3,1,82,64,72,82.0,5.966586707684506
3,1,82,64,67,67.0,6.397519975871864
3,2,64,85,62,62.0,6.237075784584581
3,2,64,85,90,64.0,6.197097221656926
3,2,64,85,88,64.0,6.281378337545403
3,2,64,85,70,64.0,7.274480573729362
4,1,94,119,97,119.0,5.527611454489975
4,1,94,119,92,119.0,5.142703465720196
4,1,94,119,109,119.0,5.872834548337789
4,1,94,119,110,119.0,6.056073931791714
4,2,119,105,104,119.0,7.268181628932483
4,2,119,105,98,119.0,6.681737414030857
4,2,119,105,101,119.0,7.455878184184943
4,2,119,105,118,118.0,8.248251843694844
5,1,128,145,150,145.0,5.838322143189307
5,1,128,145,141,145.0,6.26831839992005
5,1,128,145,134,145.0,7.4786902738878975
5,1,128,145,144,145.0,7.155960061900194
5,2,136,142,148,142.0,3.636747236908934
5,2,136,142,122,142.0,3.9077165135514385
5,2,136,142,126,142.0,4.396806114503359
5,2,136,142,133,142.0,4.850794963333592
