category,trial,item1,item2,item3,choice,rt
1,1,26,23,18,26.0,4.380580463908198
1,1,26,23,7,26.0,5.171444767933076
1,1,26,23,11,26.0,5.12719011915677
1,1,26,23,4,26.0,5.0699698373024695
1,2,24,23,18,24.0,6.09535200269152
1,2,24,23,30,24.0,7.078103892075065
1,2,24,23,14,14.0,6.843015361158894
1,2,24,23,28,24.0,6.9844673996443625
2,1,50,35,37,35.0,6.859957087941926
2,1,50,35,57,35.0,6.50375572064988
2,1,50,35,53,35.0,7.03438029375194
2,1,50,35,47,50.0,7.931974848605691
2,2,35,54,59,35.0,4.903856544776557
2,2,35,54,38,38.0,4.957193452554289
2,2,35,54,53,35.0,5.212507465160777
2,2,35,54,39,35.0,5.103537283433745
3,1,74,68,62,68.0,6.60008268074313
3,1,74,68,81,68.0,6.114389498927735
3,1,74,68,69,74.0,6.487562518960196
3,1,74,68,71,74.0,7.167676165317753
3,2,74,79,78,74.0,5.053122451023691
3,2,74,79,81,81.0,5.73740792440516
3,2,74,79,84,79.0,6.445539697280028
3,2,74,79,86,86.0,6.4171825941555385
4,1,114,106,102,114.0,7.125818987561958
4,1,114,106,98,114.0,7.126331905129112
4,1,114,106,101,114.0,8.026107804072463
4,1,114,106,100,114.0,8.317072494140422
4,2,91,108,102,91.0,7.047549754177412
4,2,91,108,117,91.0,7.506057931495164
4,2,91,108,96,91.0,7.918227784242868
4,2,91,108,116,91.0,8.046921695007743
5,1,140,129,150,129.0,4.903055831739308
5,1,140,129,127,140.0,5.7688054493930485
5,1,140,129,125,129.0,6.338964116557371
5,1,140,129,135,140.0,6.539651641039693
5,2,129,145,150,145.0,3.842857501971308
5,2,129,145,127,145.0,4.298909246031475
5,2,129,145,125,145.0,5.687097073425042
5,2,129,145,135,145.0,5.639929902598675
